ID	lineage	domain	phylum	class	order	family	genus	species
UniRef90_F8WQU0	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	s__
UniRef90_A0A2M6WSG7	d__Bacteria;p__CandidatusFalkowbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFalkowbacteria	c__	o__	f__	g__	s__
UniRef90_A0A0G1P240	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UniRef90_A0A0G0K503	d__Bacteria;p__CandidatusFalkowbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFalkowbacteria	c__	o__	f__	g__	s__
UniRef90_A0A2M7RPE1	d__Bacteria;p__CandidatusGottesmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusGottesmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A5D0QSC2	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Bizionia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Bizionia	s__
UniRef90_A0A0G1GBH4	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UniRef90_A0A259CVK6	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Nitrosomonadales;f__Methylophilaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Nitrosomonadales	f__Methylophilaceae	g__	s__
UniRef90_A0A1H9N289	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Lachnospiraceae;g__Butyrivibrio;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__Butyrivibrio	s__
UniRef90_A0A0G0ES02	d__Bacteria;p__BacteriadivisionCPR3;c__;o__;f__;g__;s__	d__Bacteria	p__BacteriadivisionCPR3	c__	o__	f__	g__	s__
UniRef90_A0A351SM53	d__Bacteria;p__CandidatusFalkowbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFalkowbacteria	c__	o__	f__	g__	s__
UniRef90_A0A1F5TSU1	d__Bacteria;p__CandidatusFalkowbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFalkowbacteria	c__	o__	f__	g__	s__
UniRef90_A0A6B8VDN1	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Mycobacteriales	f__Corynebacteriaceae	g__Corynebacterium	s__
UniRef90_A0A7C5BGH5	d__Bacteria;p__CandidatusRoizmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRoizmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A2H0WSI1	d__Bacteria;p__CandidatusRoizmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRoizmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A2H0W9X1	d__Bacteria;p__CandidatusBeckwithbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusBeckwithbacteria	c__	o__	f__	g__	s__
UniRef90_A0A7V4IJP4	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UniRef90_A0A4U1BIW1	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Ferrimonadaceae	g__Ferrimonas	s__
UniRef90_A0A2N5JR96	d__Bacteria;p__Cyanobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Cyanobacteriota	c__	o__	f__	g__	s__
UniRef90_A0A3A4VLU3	d__Bacteria;p__CandidatusMicrogenomates;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMicrogenomates	c__	o__	f__	g__	s__
UniRef90_A0A1F5Z0S9	d__Bacteria;p__CandidatusGottesmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusGottesmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A2M8KQX9	d__Bacteria;p__CandidatusRoizmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRoizmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A7W4FHC4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Psychromonadaceae;g__Psychromonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Psychromonadaceae	g__Psychromonas	s__
UniRef90_A0A1F7VB14	d__Bacteria;p__CandidatusUhrbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusUhrbacteria	c__	o__	f__	g__	s__
UniRef90_A0A832CN65	d__Bacteria;p__CandidatusAmesbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusAmesbacteria	c__	o__	f__	g__	s__
UniRef90_A1HQT6	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Thermosinus;s__Thermosinuscarboxydivorans	d__Bacteria	p__Bacillota	c__Negativicutes	o__Selenomonadales	f__Sporomusaceae	g__Thermosinus	s__Thermosinuscarboxydivorans
UniRef90_A0A1F5YKD1	d__Bacteria;p__CandidatusGottesmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusGottesmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A660UZU6	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UniRef90_A0A2M8EXP2	d__Bacteria;p__CandidatusRoizmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRoizmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A2N2E9A4	d__Bacteria;p__CandidatusFalkowbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusFalkowbacteria	c__	o__	f__	g__	s__
UniRef90_A0A1J5J0W5	d__Bacteria;p__CandidatusWirthbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusWirthbacteria	c__	o__	f__	g__	s__
UniRef90_A0A651GZ07	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Cryomorphaceae	g__	s__
UniRef90_A0A6P2APJ8	d__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Spirulinales;f__Spirulinaceae;g__Spirulina;s__	d__Bacteria	p__Cyanobacteriota	c__Cyanophyceae	o__Spirulinales	f__Spirulinaceae	g__Spirulina	s__
UniRef90_A0A7C3UDR0	d__Archaea;p__CandidatusAenigmarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusAenigmarchaeota	c__	o__	f__	g__	s__
UniRef90_A0A1J4UFI6	d__Archaea;p__CandidatusMicrarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusMicrarchaeota	c__	o__	f__	g__	s__
UniRef90_L9WLA2	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Natronorubrum;s__Natronorubrumbangense	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Natrialbales	f__Natrialbaceae	g__Natronorubrum	s__Natronorubrumbangense
UniRef90_A0A842SII0	d__Archaea;p__CandidatusWoesearchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusWoesearchaeota	c__	o__	f__	g__	s__
UniRef90_A0A357JIV9	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
UniRef90_A0A2H0STQ0	d__Bacteria;p__CandidatusPacebacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPacebacteria	c__	o__	f__	g__	s__
UniRef90_A0A2N1V898	d__Bacteria;p__Ignavibacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__	o__	f__	g__	s__
UniRef90_A0A371JUN0	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	s__
UniRef90_A0A316DT11	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__
UniRef90_A0A256WFT9	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A4V2IW89	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Aquirufa;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Aquirufa	s__
UniRef90_A0A1F6Q6A4	d__Bacteria;p__CandidatusMelainabacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMelainabacteria	c__	o__	f__	g__	s__
UniRef90_A0A6N2CWB8	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__	g__	s__
UniRef90_A0A496WVP5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UniRef90_A0A2H0KAW2	d__Bacteria;p__CandidatusTaylorbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusTaylorbacteria	c__	o__	f__	g__	s__
UniRef90_A0A1H2RYS7	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A3D3I9L2	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__	g__	s__
UniRef90_A0A1F7GQV8	d__Bacteria;p__CandidatusRoizmanbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRoizmanbacteria	c__	o__	f__	g__	s__
UniRef90_A0A7X9DCD5	d__Bacteria;p__CandidatusBeckwithbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusBeckwithbacteria	c__	o__	f__	g__	s__
UniRef90_A0A099Y4Z1	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter	s__
UniRef90_A0A238VTA7	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A1V1RH89	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__	s__
UniRef90_A0A2G6LKD5	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
UniRef90_A0A401UCX6	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Chryseotalea;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__Chryseotalea	s__
UniRef90_A0A7C3CIL3	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Haliscomenobacteraceae;g__Phaeodactylibacter;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Haliscomenobacteraceae	g__Phaeodactylibacter	s__
UniRef90_A0A2V1H1Q5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__Pelagibaculum;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__	g__Pelagibaculum	s__
UniRef90_A0A365P1F9	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
UniRef90_A0A258TUE1	d__Bacteria;p__Pseudomonadota;c__Hydrogenophilia;o__Hydrogenophilales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Hydrogenophilia	o__Hydrogenophilales	f__	g__	s__
UniRef90_A0A2M7VMM9	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
UniRef90_A0A1J5GZ90	d__Bacteria;p__CandidatusPacebacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPacebacteria	c__	o__	f__	g__	s__
UniRef90_A0A7Y4YCJ0	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	d__Bacteria	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__Ferruginibacter	s__
UniRef90_A0A1G0AYK1	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__	f__	g__	s__
UniRef90_A0A7Y4QTN2	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__	f__	g__	s__
UniRef90_A0A5C8AGK1	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__	s__
UniRef90_A0A0C5VYW4	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Siansivirga;s__Siansivirgazeaxanthinifaciens	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Siansivirga	s__Siansivirgazeaxanthinifaciens
UniRef90_A0A5C1Q7V7	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Thiospirochaeta;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Thiospirochaeta	s__
UniRef90_A0A3D9RU35	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A1H6ALA0	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagusboritolerans	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagusboritolerans
UniRef90_A0A6I2MST5	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__
UniRef90_A0A7X8RPJ8	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A2K9PUG5	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavivirga;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavivirga	s__
UniRef90_A0A1I6RH91	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A7Y3EIW0	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
UniRef90_A0A2A4P1L4	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
UniRef90_A0A7C7JTZ4	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
UniRef90_D8GPC4	d__Bacteria;p__Bacillota;c__Clostridia;o__Eubacteriales;f__Clostridiaceae;g__Clostridium;s__Clostridiumljungdahlii	d__Bacteria	p__Bacillota	c__Clostridia	o__Eubacteriales	f__Clostridiaceae	g__Clostridium	s__Clostridiumljungdahlii
UniRef90_R9GNT2	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Arcticibacter;s__Arcticibactersvalbardensis	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Arcticibacter	s__Arcticibactersvalbardensis
UniRef90_A0A193KFU0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__
UniRef90_A0A661WNW8	d__Bacteria;p__Chlamydiota;c__;o__;f__;g__;s__	d__Bacteria	p__Chlamydiota	c__	o__	f__	g__	s__
UniRef90_A0A2M7MDX3	d__Bacteria;p__CandidatusPacebacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPacebacteria	c__	o__	f__	g__	s__
UniRef90_A0A1M5TW07	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Wenyingzhuangia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Wenyingzhuangia	s__
UniRef90_A0A349IQI8	d__Bacteria;p__CandidatusMagasanikbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusMagasanikbacteria	c__	o__	f__	g__	s__
UniRef90_A0A0S4SBR9	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__Campylobacterfetus	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	s__Campylobacterfetus
UniRef90_A0A0P7YEG2	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagusmarincola	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cyclobacteriaceae	g__Algoriphagus	s__Algoriphagusmarincola
UniRef90_A0A7Y2TNS8	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A3B9BYG7	d__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Chitinophagia	o__Chitinophagales	f__Chitinophagaceae	g__	s__
UniRef90_A0A6I5KRU2	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	s__
UniRef90_A0A7V2RK43	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A2G6PTR0	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A3M1ULR5	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A3M1YK07	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A6N6KRP3	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A136NZW5	d__Bacteria;p__Chlorobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Chlorobiota	c__	o__	f__	g__	s__
UniRef90_A0A662ANV1	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A7C5IR94	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A2E0VIF9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Porticoccaceae	g__	s__
UniRef90_A0A7V5BF49	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
UniRef90_A0A7Y3ERV3	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
UniRef90_A0A7Y2HK12	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
UniRef90_A0A521UZI5	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
UniRef90_A0A849FI74	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__
UniRef90_A0A7Y8LGN4	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Bryobacterales;f__Bryobacteraceae;g__;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Bryobacterales	f__Bryobacteraceae	g__	s__
UniRef90_A0A1B8TPT2	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Polaribacter	s__
UniRef90_A0A1G4VST1	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
UniRef90_A0A6H9LAJ1	d__Bacteria;p__Calditrichota;c__;o__;f__;g__;s__	d__Bacteria	p__Calditrichota	c__	o__	f__	g__	s__
UniRef90_A0A4Q1IPI1	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutibacter;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Lutibacter	s__
UniRef90_A0A6A9SWK6	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halapricum;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Haloarculaceae	g__Halapricum	s__
UniRef90_A0A7J4INM7	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanoregulaceae	g__	s__
UniRef90_A0A2V2N417	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanospirillaceae	g__Methanospirillum	s__
UniRef90_A0A1V6C6I1	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UniRef90_A0A1W9SSF3	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UniRef90_A0A349PP71	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__
UniRef90_A0A2M8KGL4	d__Bacteria;p__CandidatusPortnoybacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPortnoybacteria	c__	o__	f__	g__	s__
UniRef90_A0A2H0B645	d__Bacteria;p__CandidatusBeckwithbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusBeckwithbacteria	c__	o__	f__	g__	s__
UniRef90_A0A5N5J248	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Muricauda	s__
