ID	lineage	domain	phylum	class	order	family	genus	species
A0A7C2WTZ7	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
A0A0N0H1B4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A7V3T6K8	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__	g__	s__
A0A1E4B796	d__Bacteria;p__Gemmatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Gemmatimonadota	c__	o__	f__	g__	s__
A0A2N5X094	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Pseudohalioglobus;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	g__Pseudohalioglobus	s__
A0A1B1BAW9	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A847VAY6	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanospirillaceae;g__Methanospirillum;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanospirillaceae	g__Methanospirillum	s__
A0A5N6ZJY9	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__
A0A0L1J5S1	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillusnomiae	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillusnomiae
A0A6A6P9R2	d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Lineolatales;f__Lineolataceae;g__Lineolata;s__	d__Eukaryota	p__Ascomycota	c__Dothideomycetes	o__Lineolatales	f__Lineolataceae	g__Lineolata	s__
B6H4D9	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicilliumrubens	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__Penicilliumrubens
A0A0J1AYL5	d__Eukaryota;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Cutaneotrichosporon;s__	d__Eukaryota	p__Basidiomycota	c__Tremellomycetes	o__Trichosporonales	f__Trichosporonaceae	g__Cutaneotrichosporon	s__
A0A1F7ZTM8	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__
A0A2P2HII9	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillusflavus	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillusflavus
A0A5N6FHU4	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__
A0A1E3ZYB9	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Cytophagaceae	g__	s__
A0A1E7LZ13	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A2N9M469	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__Terriglobales;f__Acidobacteriaceae;g__CandidatusSulfotelmatomonas;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__Terriglobales	f__Acidobacteriaceae	g__CandidatusSulfotelmatomonas	s__
A0A177RAV9	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A2V9TEK5	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A357KRW6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A353D1E0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A7C3GTY5	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A353WW61	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__	g__	s__
A0A136LTS6	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A1F9CNF9	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
A0A2V6XCT2	d__Bacteria;p__CandidatusRokuibacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusRokuibacteriota	c__	o__	f__	g__	s__
A0A5R9L1H3	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomataceae;g__Dyadobacter;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomataceae	g__Dyadobacter	s__
A0A077MAM6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Intrasporangiaceae;g__Nostocoides;s__Nostocoidesjenkinsii	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Intrasporangiaceae	g__Nostocoides	s__Nostocoidesjenkinsii
A0A327KTN3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
A0A0S7WMW3	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
A0A7W0R8V0	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A011AK93	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Cryptosporangiales;f__Cryptosporangiaceae;g__Cryptosporangium;s__Cryptosporangiumarvum	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Cryptosporangiales	f__Cryptosporangiaceae	g__Cryptosporangium	s__Cryptosporangiumarvum
A0A7V4XGM1	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
A0A7C3ZW20	d__Bacteria;p__Armatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Armatimonadota	c__	o__	f__	g__	s__
A0A7V3AFN3	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A351CA19	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A7C3DGW0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__	g__	s__
A0A256I6J9	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Haloferacaceae	g__Halorubrum	s__
A0A523ZM75	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
A0A1F9ZL34	d__Archaea;p__Euryarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__Euryarchaeota	c__	o__	f__	g__	s__
R4VTY5	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Natronoarchaeaceae;g__Salinarchaeum;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Natronoarchaeaceae	g__Salinarchaeum	s__
A0A0D1YK38	d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Verruconis;s__	d__Eukaryota	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Sympoventuriaceae	g__Verruconis	s__
A0A3M2T0F5	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__
A0A0D1YRC4	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__
A0A061RKM6	d__Eukaryota;p__Chlorophyta;c__Chlorodendrophyceae;o__Chlorodendrales;f__Chlorodendraceae;g__Tetraselmis;s__	d__Eukaryota	p__Chlorophyta	c__Chlorodendrophyceae	o__Chlorodendrales	f__Chlorodendraceae	g__Tetraselmis	s__
A0A7S3JTY9	d__Eukaryota;p__;c__Pelagophyceae;o__Pelagomonadales;f__;g__Aureoumbra;s__	d__Eukaryota	p__	c__Pelagophyceae	o__Pelagomonadales	f__	g__Aureoumbra	s__
A0A7C5F317	d__Bacteria;p__Nitrospirota;c__;o__;f__;g__;s__	d__Bacteria	p__Nitrospirota	c__	o__	f__	g__	s__
A0A5C5VDY4	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__Posidoniimonas;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__Posidoniimonas	s__
A0A7X7SMN8	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
A0A7C5KXW0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A7Y9ATP4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kineosporiales;f__Kineosporiaceae;g__Kineococcus;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kineosporiales	f__Kineosporiaceae	g__Kineococcus	s__
A0A0S2TFT2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__CandidatusTenderia;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__CandidatusTenderia	s__
A0A1F4D2Z0	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__	f__	g__	s__
A0A7V1QU54	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
A0A7Y4R784	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
T2KGH5	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Formosa;s__Formosaagariphila	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Formosa	s__Formosaagariphila
A0A0S8EC07	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
A0A7V8WTQ6	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__	f__	g__	s__
A0A2A4RDY7	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A1E2UUY3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__CandidatusThiodiazotropha;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Sedimenticolaceae	g__CandidatusThiodiazotropha	s__
A0A651F796	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__	s__
A0A1F2RRJ2	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A850CCF4	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Glycomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Glycomyces	s__
A0A2D6B1H8	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Flammeovirgaceae	g__	s__
A0A7V9QPM3	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadia;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__	s__
A0A2T4XBT9	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A832MF85	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Limisphaerales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiia	o__Limisphaerales	f__	g__	s__
A0A6L7Q5C7	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A521URQ8	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A7Y2MS35	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A532D501	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
A0A836TQL8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sneathiellales	f__	g__	s__
A0A2N2PHY9	d__Bacteria;p__CandidatusSumerlaeota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusSumerlaeota	c__	o__	f__	g__	s__
A0A7K2Q274	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A6G3ZJH2	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haladaptataceae;g__Halorussus;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Haladaptataceae	g__Halorussus	s__
B9LNA0	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halorubrum;s__Halorubrumlacusprofundi	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Haloferacaceae	g__Halorubrum	s__Halorubrumlacusprofundi
A0A6B0SNA1	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__Halobaculum;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Haloferacaceae	g__Halobaculum	s__
G9N3W3	d__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Hypocreavirens	d__Eukaryota	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Hypocreavirens
W2RXT8	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Cyphellophoraceae;g__Cyphellophora;s__Cyphellophoraeuropaea	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Cyphellophoraceae	g__Cyphellophora	s__Cyphellophoraeuropaea
G3XU86	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillusniger	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillusniger
A0A2T3YXU0	d__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichodermaasperellum	d__Eukaryota	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Trichodermaasperellum
A0A7C8HZ71	d__Eukaryota;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__;g__Massariosphaeria;s__	d__Eukaryota	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__	g__Massariosphaeria	s__
G9NQ87	d__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Hypocreaatroviridis	d__Eukaryota	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__Hypocreaatroviridis
A0A395IBH9	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillushomomorphus	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Aspergillus	s__Aspergillushomomorphus
W9XMD2	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Capronia;s__Caproniaepimyces	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Capronia	s__Caproniaepimyces
A0A2K0TYL0	d__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__	d__Eukaryota	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	s__
A0A0D2EXN3	d__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__	d__Eukaryota	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__
A0A815NEM7	d__Eukaryota;p__Rotifera;c__Eurotatoria;o__;f__;g__Rotaria;s__	d__Eukaryota	p__Rotifera	c__Eurotatoria	o__	f__	g__Rotaria	s__
A0A7Y2N0W4	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
A0A7C1GFP3	d__Bacteria;p__CandidatusHydrogenedentota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusHydrogenedentota	c__	o__	f__	g__	s__
A0A533BJH6	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
A0A2S6GNG6	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Actinokineospora;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Actinokineospora	s__
A0A7V2AVZ6	d__Bacteria;p__CandidatusEisenbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusEisenbacteria	c__	o__	f__	g__	s__
A0A2V9BD99	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A7C7VRI9	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
A0A2G9ZSB3	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__	g__	s__
A0A327KSK7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Hyphomicrobiaceae	g__Rhodoplanes	s__
A0A2E2B8V5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__	s__
A0A7X1LQK9	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Streptomyces	s__
A0A525WE61	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
A0A219B4F1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingosinicellaceae;g__Pacificimonas;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingosinicellaceae	g__Pacificimonas	s__
A0A147KE18	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Nocardiopsaceae;g__Thermobifida;s__Thermobifidacellulosilytica	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Nocardiopsaceae	g__Thermobifida	s__Thermobifidacellulosilytica
A0A419F4J9	d__Bacteria;p__CandidatusAbyssubacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusAbyssubacteria	c__	o__	f__	g__	s__
A0A317IL04	d__Bacteria;p__Acidobacteriota;c__Terriglobia;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__Terriglobia	o__	f__	g__	s__
A0A3D4YQU5	d__Bacteria;p__Gemmatimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__Gemmatimonadota	c__	o__	f__	g__	s__
A0A7Y1ZWZ2	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Ilumatobacteraceae;g__Ilumatobacter;s__	d__Bacteria	p__Actinomycetota	c__Acidimicrobiia	o__Acidimicrobiales	f__Ilumatobacteraceae	g__Ilumatobacter	s__
A0A0B0H7Q0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A843T1D1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadia;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadia	o__Gemmatimonadales	f__Gemmatimonadaceae	g__Gemmatimonas	s__
A0A1Q3TA76	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__CandidatusChloroheliales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Chloroflexia	o__CandidatusChloroheliales	f__	g__	s__
A0A7L5YZ97	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Nocardioidaceae	g__	s__
A0A1J4XAN5	d__Bacteria;p__CandidatusPeregrinibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPeregrinibacteria	c__	o__	f__	g__	s__
A0A5J4E1X3	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A7C1WH01	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A3D0CX84	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A0S8CBI0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
A0A838JN18	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__;s__	d__Bacteria	p__Actinomycetota	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae	g__	s__
A0A0S8B031	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
A0A7V7CQX7	d__Bacteria;p__Myxococcota;c__Myxococcia;o__;f__;g__;s__	d__Bacteria	p__Myxococcota	c__Myxococcia	o__	f__	g__	s__
